"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",67.17,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",70.948,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",72.726,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",75.72,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",62.801,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",54.088,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Botswana","HS - Multi-Topic Household Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",27.169,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",62.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",75.804,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",57.976,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",62.74,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",62.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",57.976,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",84.773,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",64.829,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",14.383,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",62.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",57.976,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",83.382,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",86.114,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",84.875,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",64.829,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",14.383,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",62.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",43.606,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",70.472,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",81.683,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",84.982,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",85.64,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",86.591,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",85.832,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",83.963,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",74.71,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",55.421,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Canada","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",14.383,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",64.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",80.674,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",61.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",65.373,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",64.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",61.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",87.242,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 55-64","2023",74.98,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 65+","2023",11.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): Total","2023",64.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 15-24","2023",61.528,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 25-34","2023",87.309,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 35-44","2023",87.6,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 45-54","2023",86.807,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 55-64","2023",74.98,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (10-year bands): 65+","2023",11.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): Total","2023",64.916,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 15-19","2023",50.263,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 20-24","2023",71.979,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 25-29","2023",86.614,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 30-34","2023",87.914,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 35-39","2023",87.883,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 40-44","2023",87.312,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 45-49","2023",87.593,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 50-54","2023",86.065,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 55-59","2023",82.593,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 60-64","2023",66.158,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Switzerland","LFS - Labour Force Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (5-year bands): 65+","2023",11.634,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15+","2023",55.976,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-64","2023",62.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 15-24","2023",23.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Youth, adults): 25+","2023",62.089,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): Total","2023",55.976,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 15-24","2023",23.57,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Chile","LFS - National Employment Survey","Employment-to-population ratio by sex and age (%)","Sex: Total","Age (Aggregate bands): 25-54","2023",75.028,,,,"Repository: ILO-STATISTICS - Micro data processing"
